 
../data/Freescale2.mtx,1,static,1
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7664,,cpu_core/L1-dcache-load-misses/u,32447727,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
658,,cpu_core/LLC-loads/u,32447727,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
100,,cpu_core/LLC-misses/u,32447727,100.00,15.20,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
109975717,,cpu_core/L1-dcache-loads/u,27299474,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
5740,,cpu_core/L1-dcache-load-misses/u,27299474,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
598,,cpu_core/LLC-loads/u,27299474,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
211,,cpu_core/LLC-misses/u,27299474,100.00,35.28,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
111675127,,cpu_core/L1-dcache-loads/u,27617275,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6564,,cpu_core/L1-dcache-load-misses/u,27617275,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
617,,cpu_core/LLC-loads/u,27617275,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
114,,cpu_core/LLC-misses/u,27617275,100.00,18.48,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
128497952,,cpu_core/L1-dcache-loads/u,29912734,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7854,,cpu_core/L1-dcache-load-misses/u,29912734,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
616,,cpu_core/LLC-loads/u,29912734,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
89,,cpu_core/LLC-misses/u,29912734,100.00,14.45,of all LL-cache accesses
../data/Freescale2.mtx,2,dynamic,10000
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
114245245,,cpu_core/L1-dcache-loads/u,27581371,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6419,,cpu_core/L1-dcache-load-misses/u,27581371,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
606,,cpu_core/LLC-loads/u,27581371,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
110,,cpu_core/LLC-misses/u,27581371,100.00,18.15,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
130815368,,cpu_core/L1-dcache-loads/u,30753243,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7592,,cpu_core/L1-dcache-load-misses/u,30753243,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
681,,cpu_core/LLC-loads/u,30753243,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
96,,cpu_core/LLC-misses/u,30753243,100.00,14.10,of all LL-cache accesses
./spmv_benchmark: Interrupt
34348962,,cpu_atom/L1-dcache-loads/u,582007,1.00,,
119854340,,cpu_core/L1-dcache-loads/u,28546253,98.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4875,,cpu_core/L1-dcache-load-misses/u,28546253,98.00,0.00,of all L1-dcache accesses
47745,,cpu_atom/LLC-loads/u,582007,1.00,,
171,,cpu_core/LLC-loads/u,28546253,98.00,,
0,,cpu_atom/LLC-misses/u,582007,1.00,,
5,,cpu_core/LLC-misses/u,28546253,98.00,2.92,of all LL-cache accesses
./spmv_benchmark: Interrupt
36027710,,cpu_atom/L1-dcache-loads/u,2345257,7.00,,
108276116,,cpu_core/L1-dcache-loads/u,27249053,92.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4030,,cpu_core/L1-dcache-load-misses/u,27249053,92.00,0.00,of all L1-dcache accesses
9123,,cpu_atom/LLC-loads/u,2345257,7.00,,
254,,cpu_core/LLC-loads/u,27249053,92.00,,
0,,cpu_atom/LLC-misses/u,2345257,7.00,,
11,,cpu_core/LLC-misses/u,27249053,92.00,4.33,of all LL-cache accesses
./spmv_benchmark: Interrupt
40907936,,cpu_atom/L1-dcache-loads/u,3159840,10.00,,
111878340,,cpu_core/L1-dcache-loads/u,27237801,89.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
3823,,cpu_core/L1-dcache-load-misses/u,27237801,89.00,0.00,of all L1-dcache accesses
7465,,cpu_atom/LLC-loads/u,3159840,10.00,,
266,,cpu_core/LLC-loads/u,27237801,89.00,,
0,,cpu_atom/LLC-misses/u,3159840,10.00,,
8,,cpu_core/LLC-misses/u,27237801,89.00,3.01,of all LL-cache accesses
../data/Freescale2.mtx,2,guided,1
./spmv_benchmark: Interrupt
76182282,,cpu_atom/L1-dcache-loads/u,8210689,27.00,,
116548270,,cpu_core/L1-dcache-loads/u,21229922,72.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
3977,,cpu_core/L1-dcache-load-misses/u,21229922,72.00,0.00,of all L1-dcache accesses
4030,,cpu_atom/LLC-loads/u,8210689,27.00,,
300,,cpu_core/LLC-loads/u,21229922,72.00,,
0,,cpu_atom/LLC-misses/u,8210689,27.00,,
38,,cpu_core/LLC-misses/u,21229922,72.00,12.67,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
128004141,,cpu_core/L1-dcache-loads/u,29863908,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7362,,cpu_core/L1-dcache-load-misses/u,29863908,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
718,,cpu_core/LLC-loads/u,29863908,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
222,,cpu_core/LLC-misses/u,29863908,100.00,30.92,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
99335319,,cpu_core/L1-dcache-loads/u,27424801,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6179,,cpu_core/L1-dcache-load-misses/u,27424801,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
638,,cpu_core/LLC-loads/u,27424801,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
222,,cpu_core/LLC-misses/u,27424801,100.00,34.80,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
138649647,,cpu_core/L1-dcache-loads/u,32153027,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7014,,cpu_core/L1-dcache-load-misses/u,32153027,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
640,,cpu_core/LLC-loads/u,32153027,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
99,,cpu_core/LLC-misses/u,32153027,100.00,15.47,of all LL-cache accesses
./spmv_benchmark: Interrupt
594127,,cpu_atom/L1-dcache-loads/u,330139,1.00,,
110718015,,cpu_core/L1-dcache-loads/u,27495766,98.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6895,,cpu_core/L1-dcache-load-misses/u,27495766,98.00,0.01,of all L1-dcache accesses
10029,,cpu_atom/LLC-loads/u,330139,1.00,,
711,,cpu_core/LLC-loads/u,27495766,98.00,,
0,,cpu_atom/LLC-misses/u,330139,1.00,,
110,,cpu_core/LLC-misses/u,27495766,98.00,15.47,of all LL-cache accesses
../data/Freescale2.mtx,2,guided,10
./spmv_benchmark: Interrupt
74680143,,cpu_atom/L1-dcache-loads/u,3833816,13.00,,
125877068,,cpu_core/L1-dcache-loads/u,25364411,86.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4590,,cpu_core/L1-dcache-load-misses/u,25364411,86.00,0.00,of all L1-dcache accesses
5635,,cpu_atom/LLC-loads/u,3833816,13.00,,
231,,cpu_core/LLC-loads/u,25364411,86.00,,
0,,cpu_atom/LLC-misses/u,3833816,13.00,,
20,,cpu_core/LLC-misses/u,25364411,86.00,8.66,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
112338524,,cpu_core/L1-dcache-loads/u,27659307,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6889,,cpu_core/L1-dcache-load-misses/u,27659307,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
625,,cpu_core/LLC-loads/u,27659307,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
217,,cpu_core/LLC-misses/u,27659307,100.00,34.72,of all LL-cache accesses
./spmv_benchmark: Interrupt
45515689,,cpu_atom/L1-dcache-loads/u,2690275,9.00,,
112787071,,cpu_core/L1-dcache-loads/u,25776613,90.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7317,,cpu_core/L1-dcache-load-misses/u,25776613,90.00,0.01,of all L1-dcache accesses
1015,,cpu_atom/LLC-loads/u,2690275,9.00,,
658,,cpu_core/LLC-loads/u,25776613,90.00,,
0,,cpu_atom/LLC-misses/u,2690275,9.00,,
124,,cpu_core/LLC-misses/u,25776613,90.00,18.84,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
129392094,,cpu_core/L1-dcache-loads/u,31707033,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
8269,,cpu_core/L1-dcache-load-misses/u,31707033,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
820,,cpu_core/LLC-loads/u,31707033,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
125,,cpu_core/LLC-misses/u,31707033,100.00,15.24,of all LL-cache accesses
./spmv_benchmark: Interrupt
95885619,,cpu_atom/L1-dcache-loads/u,4188446,12.00,,
132953927,,cpu_core/L1-dcache-loads/u,28440197,87.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4575,,cpu_core/L1-dcache-load-misses/u,28440197,87.00,0.00,of all L1-dcache accesses
6754,,cpu_atom/LLC-loads/u,4188446,12.00,,
336,,cpu_core/LLC-loads/u,28440197,87.00,,
0,,cpu_atom/LLC-misses/u,4188446,12.00,,
28,,cpu_core/LLC-misses/u,28440197,87.00,8.33,of all LL-cache accesses
../data/Freescale2.mtx,2,guided,100
./spmv_benchmark: Interrupt
67166602,,cpu_atom/L1-dcache-loads/u,7750470,29.00,,
104057854,,cpu_core/L1-dcache-loads/u,18348577,70.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
3460,,cpu_core/L1-dcache-load-misses/u,18348577,70.00,0.00,of all L1-dcache accesses
3478,,cpu_atom/LLC-loads/u,7750470,29.00,,
172,,cpu_core/LLC-loads/u,18348577,70.00,,
0,,cpu_atom/LLC-misses/u,7750470,29.00,,
22,,cpu_core/LLC-misses/u,18348577,70.00,12.79,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
133147062,,cpu_core/L1-dcache-loads/u,33175018,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7220,,cpu_core/L1-dcache-load-misses/u,33175018,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
655,,cpu_core/LLC-loads/u,33175018,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
134,,cpu_core/LLC-misses/u,33175018,100.00,20.46,of all LL-cache accesses
./spmv_benchmark: Interrupt
69863447,,cpu_atom/L1-dcache-loads/u,1338890,4.00,,
114015855,,cpu_core/L1-dcache-loads/u,27432836,95.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4415,,cpu_core/L1-dcache-load-misses/u,27432836,95.00,0.00,of all L1-dcache accesses
16202,,cpu_atom/LLC-loads/u,1338890,4.00,,
265,,cpu_core/LLC-loads/u,27432836,95.00,,
0,,cpu_atom/LLC-misses/u,1338890,4.00,,
3,,cpu_core/LLC-misses/u,27432836,95.00,1.13,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
109831311,,cpu_core/L1-dcache-loads/u,26775964,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
8310,,cpu_core/L1-dcache-load-misses/u,26775964,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
821,,cpu_core/LLC-loads/u,26775964,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
155,,cpu_core/LLC-misses/u,26775964,100.00,18.88,of all LL-cache accesses
./spmv_benchmark: Interrupt
0,,cpu_atom/L1-dcache-loads/u,19124,0.00,,
124972853,,cpu_core/L1-dcache-loads/u,31425126,99.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7766,,cpu_core/L1-dcache-load-misses/u,31425126,99.00,0.01,of all L1-dcache accesses
0,,cpu_atom/LLC-loads/u,19124,0.00,,
625,,cpu_core/LLC-loads/u,31425126,99.00,,
0,,cpu_atom/LLC-misses/u,19124,0.00,,
142,,cpu_core/LLC-misses/u,31425126,99.00,22.72,of all LL-cache accesses
../data/Freescale2.mtx,2,guided,1000
./spmv_benchmark: Interrupt
24426643,,cpu_atom/L1-dcache-loads/u,1539679,5.00,,
112117742,,cpu_core/L1-dcache-loads/u,25798820,94.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
4228,,cpu_core/L1-dcache-load-misses/u,25798820,94.00,0.00,of all L1-dcache accesses
16797,,cpu_atom/LLC-loads/u,1539679,5.00,,
275,,cpu_core/LLC-loads/u,25798820,94.00,,
0,,cpu_atom/LLC-misses/u,1539679,5.00,,
6,,cpu_core/LLC-misses/u,25798820,94.00,2.18,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
130161919,,cpu_core/L1-dcache-loads/u,30468882,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
6779,,cpu_core/L1-dcache-load-misses/u,30468882,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
587,,cpu_core/LLC-loads/u,30468882,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
112,,cpu_core/LLC-misses/u,30468882,100.00,19.08,of all LL-cache accesses
./spmv_benchmark: Interrupt
<not counted>,,cpu_atom/L1-dcache-loads/u,0,0.00,,
111941599,,cpu_core/L1-dcache-loads/u,28084724,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/u,0,100.00,,
7519,,cpu_core/L1-dcache-load-misses/u,28084724,100.00,0.01,of all L1-dcache accesses
<not counted>,,cpu_atom/LLC-loads/u,0,0.00,,
588,,cpu_core/LLC-loads/u,28084724,100.00,,
<not counted>,,cpu_atom/LLC-misses/u,0,0.00,,
105,,cpu_core/LLC-misses/u,28084724,100.00,17.86,of all LL-cache accesses
